n,p0,phi0,delta,tau,gx,gy,UCL,ARL0,ARL1,desv,t
1000,0.05,0.8,1.7,0.9,19,1,63,372.66466665155076,3.6274216586123917,-0.99026625815856,1622.125
1000,0.05,0.8,1.7,0.8,19,1,63,372.66466665155076,2.8212937029639296,-0.992429403816804,1625.734375
1000,0.05,0.8,1.7,0.75,19,1,63,372.66466665155076,2.5391489366647253,-0.993186504748412,1636.75
1000,0.05,0.8,1.7,0.5,19,1,63,372.66466665155076,1.6927147585718114,-0.995457807219071,1630.484375
1000,0.05,0.8,2,1,19,1,63,372.66466665155076,5.0004928751816875,-0.986581789682097,1551.203125
1000,0.05,0.8,2,0.9,19,1,63,372.66466665155076,3.5717806229831104,-0.990415564064401,1539.71875
1000,0.05,0.8,2,0.8,19,1,63,372.66466665155076,2.778051593983921,-0.992545438721236,1545.125
1000,0.05,0.8,2,0.75,19,1,63,372.66466665155076,2.5002464338342114,-0.993290894851129,1649.703125
1000,0.05,0.8,2,0.5,19,1,63,372.66466665155076,1.666830953385129,-0.995527263240806,1580.078125
1000,0.05,0.7,1.1,1,9,1,62,381.32797887831566,68.29502751290498,-0.820902133345168,1985.421875
1000,0.05,0.7,1.1,0.9,25,14,55,372.1630372436648,47.690965824219845,-0.87185464151026,2029.5625
1000,0.05,0.7,1.1,0.8,1,19,23,370.64743503479315,29.38740924007722,-0.920713307412154,2023.9375
1000,0.05,0.7,1.1,0.75,1,14,25,370.7172905312695,23.31685758504669,-0.937103398787707,1955.78125
1000,0.05,0.7,1.1,0.5,5,19,37,371.7494248838454,10.24540952424502,-0.972440012442665,2033.953125
1000,0.05,0.7,1.2,1,9,1,62,381.32797887831566,21.191768371799714,-0.944426400511875,2020.0
1000,0.05,0.7,1.2,0.9,9,1,62,381.32797887831566,15.992276408765353,-0.958061623341127,1995.109375
1000,0.05,0.7,1.2,0.8,9,1,62,381.32797887831566,12.590919726495283,-0.966981390236479,1983.671875
1000,0.05,0.7,1.2,0.75,9,1,62,381.32797887831566,11.307530429418806,-0.970346968867377,2060.9375
1000,0.05,0.7,1.2,0.5,25,14,55,372.1630372436648,6.59871164972975,-0.982269298696072,2028.265625
1000,0.05,0.7,1.3,1,15,1,64,435.0375804034289,9.433992709783425,-0.978314533882257,1947.46875
1000,0.05,0.7,1.3,0.9,15,1,64,435.0375804034289,7.499167459797297,-0.982762023793799,2054.75
1000,0.05,0.7,1.3,0.8,19,2,62,392.3905531554489,6.16866028753431,-0.984279284407006,2120.15625
1000,0.05,0.7,1.3,0.75,19,2,62,392.3905531554489,5.619542980652652,-0.985678699613274,2088.390625
1000,0.05,0.7,1.3,0.5,9,1,62,381.32797887831566,3.7983008114037062,-0.990039281086647,2034.71875
1000,0.05,0.7,1.5,1,15,1,64,435.0375804034289,4.233200307812376,-0.990269345687591,2096.59375
1000,0.05,0.7,1.5,0.9,15,1,64,435.0375804034289,3.425539805727398,-0.992125876108103,2023.828125
1000,0.05,0.7,1.5,0.8,15,1,64,435.0375804034289,2.874965728611896,-0.99339145430621,1980.078125
1000,0.05,0.7,1.5,0.75,15,1,64,435.0375804034289,2.660566768153702,-0.993884282903361,2021.84375
1000,0.05,0.7,1.5,0.5,15,1,64,435.0375804034289,1.9351565660132457,-0.995551748508212,1942.453125
1000,0.05,0.7,1.7,1,15,1,64,435.0375804034289,3.4279930749076435,-0.99212023689602,2174.953125
1000,0.05,0.7,1.7,0.9,15,1,64,435.0375804034289,2.7793497124440014,-0.993611242252068,1995.34375
1000,0.05,0.7,1.7,0.8,15,1,64,435.0375804034289,2.337093110755809,-0.994627836269711,2070.421875
1000,0.05,0.7,1.7,0.75,15,1,64,435.0375804034289,2.1648458845553953,-0.995023772699021,2062.046875
1000,0.05,0.7,1.7,0.5,15,1,64,435.0375804034289,1.5818558675409438,-0.996363863861889,2097.125
1000,0.05,0.7,2,1,15,1,64,435.0375804034289,3.3341508276873295,-0.992335947564356,2000.21875
1000,0.05,0.7,2,0.9,15,1,64,435.0375804034289,2.7033655264128313,-0.993785903452511,1981.453125
1000,0.05,0.7,2,0.8,15,1,64,435.0375804034289,2.2732846391804498,-0.994774509739888,2097.34375
1000,0.05,0.7,2,0.75,15,1,64,435.0375804034289,2.1057794515216024,-0.995159545872867,2077.9375
1000,0.05,0.7,2,0.5,15,1,64,435.0375804034289,1.5388388163691689,-0.996462745092177,2069.46875
